tconst,averageRating,numVotes
tt1439629, 8.5 ," 280,934 "
tt0095765, 8.5 ," 271,991 "
tt2243973, 8.5 ," 265,582 "
tt0027977, 8.5 ," 251,119 "
tt0149460, 8.5 ," 250,516 "
tt1442449, 8.5 ," 249,649 "
tt3920596, 8.5 ," 213,543 "
tt0021749, 8.5 ," 190,404 "
tt1839578, 8.5 ," 183,204 "
tt3230854, 8.5 ," 163,395 "
tt0487831, 8.5 ," 159,341 "
tt2575988, 8.5 ," 159,091 "
tt1758429, 8.5 ," 142,011 "
tt3526078, 8.5 ," 133,929 "
tt14452776, 8.5 ," 131,699 "
tt0290978, 8.5 ," 118,611 "
tt1492966, 8.5 ," 80,785 "
tt12343534, 8.5 ," 79,576 "
tt0314979, 8.5 ," 78,361 "
tt0112159, 8.5 ," 77,892 "
tt3502248, 8.5 ," 77,292 "
tt0421357, 8.5 ," 74,520 "
tt1424432, 8.5 ," 73,285 "
tt2089050, 8.5 ," 62,153 "
tt11912196, 8.5 ," 62,141 "
tt0068098, 8.5 ," 60,863 "
tt0262150, 8.5 ," 60,733 "
tt3428912, 8.5 ," 58,831 "
tt0278238, 8.5 ," 56,965 "
tt0995832, 8.5 ," 56,771 "
tt0187664, 8.5 ," 56,321 "
tt1710308, 8.5 ," 52,263 "
tt2937900, 8.5 ," 50,940 "
tt0402711, 8.5 ," 48,578 "
tt0163507, 8.5 ," 45,217 "
tt0103767, 8.5 ," 40,112 "
tt0458254, 8.5 ," 39,031 "
tt1152758, 8.5 ," 38,956 "
tt1829962, 8.5 ," 37,345 "
tt15333594, 8.5 ," 35,612 "
tt0472027, 8.5 ," 35,014 "
tt0373732, 8.5 ," 33,485 "
tt2359704, 8.5 ," 29,940 "
tt2178772, 8.5 ," 29,797 "
tt3866840, 8.5 ," 29,507 "
tt3866838, 8.5 ," 29,345 "
tt1526318, 8.5 ," 28,601 "
tt11301642, 8.5 ," 28,577 "
tt1299368, 8.5 ," 28,125 "
tt0043208, 8.5 ," 27,943 "
tt11580854, 8.5 ," 24,127 "
tt0075520, 8.5 ," 23,852 "
tt12187048, 8.5 ," 23,187 "
tt10802170, 8.5 ," 22,839 "
tt1014762, 8.5 ," 22,827 "
tt1528116, 8.5 ," 22,768 "
tt0346336, 8.5 ," 22,698 "
tt1353056, 8.5 ," 22,231 "
tt0088727, 8.5 ," 21,909 "
tt0262985, 8.5 ," 21,792 "
tt1615555, 8.5 ," 21,606 "
tt0058625, 8.5 ," 21,505 "
tt14168162, 8.5 ," 21,152 "
tt0253997, 8.5 ," 20,919 "
tt0346314, 8.5 ," 20,409 "
tt0182629, 8.5 ," 20,011 "
tt0079221, 8.5 ," 19,635 "
tt0397150, 8.5 ," 19,421 "
tt0054407, 8.5 ," 19,326 "
tt2155025, 8.5 ," 19,139 "
tt3673794, 8.5 ," 19,039 "
tt11172012, 8.5 ," 18,725 "
tt2674806, 8.5 ," 18,658 "
tt1094229, 8.5 ," 18,620 "
tt0047708, 8.5 ," 18,465 "
tt2844574, 8.5 ," 17,730 "
tt0070644, 8.5 ," 16,968 "
tt0263975, 8.5 ," 16,513 "
tt0493331, 8.5 ," 16,016 "
tt1628066, 8.5 ," 15,728 "
tt1230180, 8.5 ," 15,700 "
tt0052572, 8.5 ," 15,678 "
tt18327540, 8.5 ," 15,221 "
tt14586040, 8.5 ," 15,054 "
tt18286830, 8.5 ," 14,989 "
tt0934320, 8.5 ," 14,806 "
tt0098825, 8.5 ," 14,795 "
tt1790548, 8.5 ," 14,772 "
tt0185133, 8.5 ," 14,675 "
tt11277244, 8.5 ," 14,612 "
tt0061287, 8.5 ," 14,595 "
tt13820582, 8.5 ," 14,445 "
tt0131179, 8.5 ," 14,389 "
tt13847540, 8.5 ," 14,257 "
tt0059550, 8.5 ," 14,173 "
tt0807832, 8.5 ," 14,116 "
tt3038178, 8.5 ," 14,045 "
tt15496380, 8.5 ," 13,605 "
tt3646000, 8.5 ," 13,367 "
tt1804263, 8.5 ," 13,173 "
tt0098833, 8.5 ," 12,876 "
tt0101649, 8.5 ," 12,874 "
tt2253598, 8.5 ," 12,871 "
tt2253606, 8.5 ," 11,768 "
tt12074628, 8.5 ," 11,739 "
tt3853926, 8.5 ," 11,607 "
tt1181833, 8.5 ," 11,121 "
tt10166584, 8.5 ," 10,963 "
tt13847926, 8.5 ," 10,929 "
tt1190722, 8.5 ," 10,912 "
tt13409432, 8.5 ," 10,824 "
tt0161952, 8.5 ," 10,754 "
tt0253991, 8.5 ," 10,427 "
tt3791072, 8.5 ," 10,338 "
tt0315008, 8.5 ," 10,296 "
tt0062550, 8.5 ," 10,263 "
tt0713618, 8.5 ," 10,244 "
tt1345836, 8.4 ," 1,765,362 "
tt1853728, 8.4 ," 1,623,510 "
tt0209144, 8.4 ," 1,279,831 "
tt0910970, 8.4 ," 1,157,631 "
tt0081505, 8.4 ," 1,062,520 "
tt0082971, 8.4 ," 1,008,242 "
tt0090605, 8.4 ," 739,670 "
tt0078788, 8.4 ," 688,630 "
tt0364569, 8.4 ," 604,798 "
tt2380307, 8.4 ," 548,165 "
tt0057012, 8.4 ," 504,557 "
tt0460681, 8.4 ," 464,269 "
tt1632701, 8.4 ," 440,322 "
tt1187043, 8.4 ," 415,696 "
tt0086879, 8.4 ," 414,290 "
tt0405094, 8.4 ," 399,737 "
tt2467372, 8.4 ," 339,385 "
tt0285403, 8.4 ," 263,937 "
tt0082096, 8.4 ," 257,759 "
tt1119644, 8.4 ," 251,649 "
tt0032553, 8.4 ," 230,863 "
tt0043014, 8.4 ," 229,311 "
tt0050825, 8.4 ," 204,730 "
tt0285331, 8.4 ," 192,667 "
tt0387199, 8.4 ," 173,846 "
tt10155688, 8.4 ," 172,134 "
tt3006802, 8.4 ," 170,640 "
tt2401256, 8.4 ," 162,613 "
tt1474684, 8.4 ," 149,694 "
tt0051201, 8.4 ," 131,494 "
tt1695360, 8.4 ," 128,992 "
tt2249364, 8.4 ," 120,302 "
tt2017109, 8.4 ," 116,164 "
tt0409591, 8.4 ," 115,384 "
tt0458290, 8.4 ," 109,759 "
tt2149175, 8.4 ," 106,183 "
tt0491738, 8.4 ," 102,264 "
tt0118480, 8.4 ," 97,886 "
tt2788432, 8.4 ," 97,267 "
tt11337908, 8.4 ," 92,190 "
tt1220617, 8.4 ," 91,575 "
tt0060028, 8.4 ," 88,877 "
tt0091251, 8.4 ," 88,643 "
tt1442462, 8.4 ," 79,720 "
tt0412253, 8.4 ," 76,165 "
tt14500890, 8.4 ," 66,568 "
tt1759761, 8.4 ," 60,294 "
tt0925266, 8.4 ," 58,458 "
tt1313104, 8.4 ," 50,659 "
tt2384811, 8.4 ," 49,173 "
tt0057565, 8.4 ," 49,078 "
tt11198340, 8.4 ," 46,021 "
tt0319969, 8.4 ," 46,014 "
tt0103584, 8.4 ," 45,447 "
tt10280296, 8.4 ," 44,783 "
tt1227926, 8.4 ," 43,873 "
tt3658014, 8.4 ," 42,225 "
tt13616990, 8.4 ," 41,667 "
tt18335752, 8.4 ," 40,547 "
tt0094582, 8.4 ," 39,469 "
tt12361178, 8.4 ," 39,431 "
tt0056751, 8.4 ," 38,324 "
tt0770802, 8.4 ," 37,216 "
tt15477488, 8.4 ," 36,667 "
tt0094535, 8.4 ," 36,432 "
tt11247158, 8.4 ," 36,206 "
tt2578560, 8.4 ," 34,354 "
tt2543312, 8.4 ," 34,050 "
tt0112175, 8.4 ," 33,756 "
tt0105946, 8.4 ," 33,336 "
tt0478942, 8.4 ," 31,505 "
tt1883092, 8.4 ," 31,416 "
tt13706018, 8.4 ," 31,350 "
tt2069318, 8.4 ," 31,293 "
tt1830379, 8.4 ," 29,221 "
tt0826760, 8.4 ," 29,116 "
tt3866836, 8.4 ," 28,637 "
tt0019760, 8.4 ," 26,892 "
tt0086659, 8.4 ," 26,282 "
tt0074028, 8.4 ," 25,543 "
tt0163503, 8.4 ," 25,085 "
tt13433812, 8.4 ," 23,759 "
tt0416394, 8.4 ," 23,339 "
tt1232245, 8.4 ," 22,999 "
tt13841824, 8.4 ," 22,916 "
tt3674140, 8.4 ," 22,683 "
tt0235923, 8.4 ," 22,134 "
tt1615187, 8.4 ," 22,084 "
tt1000777, 8.4 ," 22,006 "
tt1615558, 8.4 ," 21,902 "
tt1683093, 8.4 ," 21,874 "
tt1615551, 8.4 ," 21,792 "
tt0416960, 8.4 ," 21,640 "
tt0400234, 8.4 ," 21,584 "
tt3464768, 8.4 ," 21,499 "
tt0108872, 8.4 ," 21,435 "
tt1984119, 8.4 ," 20,820 "
tt0083466, 8.4 ," 19,604 "
tt11775988, 8.4 ," 19,243 "
tt0408381, 8.4 ," 18,665 "
tt2407574, 8.4 ," 18,418 "
tt0075572, 8.4 ," 18,266 "
tt0118266, 8.4 ," 18,258 "
tt1734135, 8.4 ," 18,144 "
tt11070216, 8.4 ," 18,127 "
tt0098878, 8.4 ," 18,114 "
tt0976192, 8.4 ," 18,034 "
tt0066626, 8.4 ," 17,824 "
tt11407524, 8.4 ," 17,672 "
tt0047445, 8.4 ," 17,520 "
tt0088491, 8.4 ," 17,185 "
tt1553644, 8.4 ," 16,930 "
tt14518756, 8.4 ," 16,570 "
tt0053479, 8.4 ," 16,150 "
tt3864892, 8.4 ," 15,811 "
tt13293588, 8.4 ," 15,436 "
tt3330796, 8.4 ," 14,055 "
tt0073000, 8.4 ," 13,914 "
tt0314067, 8.4 ," 13,546 "
tt3333840, 8.4 ," 13,309 "
tt15215364, 8.4 ," 13,180 "
tt0252591, 8.4 ," 13,153 "
tt1804262, 8.4 ," 12,938 "
tt3333854, 8.4 ," 12,934 "
tt0924651, 8.4 ," 12,684 "
tt2192570, 8.4 ," 12,614 "
tt0423661, 8.4 ," 12,453 "
tt0068519, 8.4 ," 12,309 "
tt11655050, 8.4 ," 12,131 "
tt3381878, 8.4 ," 12,042 "
tt0367555, 8.4 ," 11,987 "
tt10062310, 8.4 ," 11,866 "
tt0184135, 8.4 ," 11,823 "
tt3260610, 8.4 ," 11,485 "
tt3853916, 8.4 ," 11,461 "
tt0054533, 8.4 ," 11,365 "
tt0437729, 8.4 ," 11,302 "
tt0184756, 8.4 ," 11,299 "
tt0383846, 8.4 ," 11,176 "
tt12415546, 8.4 ," 11,171 "
tt10183988, 8.4 ," 11,169 "
tt1493239, 8.4 ," 11,081 "
tt13106212, 8.4 ," 10,901 "
tt0705282, 8.4 ," 10,897 "
tt18568902, 8.4 ," 10,884 "
tt0096626, 8.4 ," 10,825 "
tt1503163, 8.4 ," 10,542 "
tt0112084, 8.4 ," 10,292 "
tt10062314, 8.4 ," 10,045 "
tt0361748, 8.3 ," 1,513,874 "
tt0169547, 8.3 ," 1,181,729 "
tt0086190, 8.3 ," 1,088,334 "
tt1049413, 8.3 ," 1,083,852 "
tt0112573, 8.3 ," 1,064,109 "
tt0105236, 8.3 ," 1,053,902 "
tt0338013, 8.3 ," 1,041,391 "
tt0114709, 8.3 ," 1,031,409 "
tt0119217, 8.3 ," 1,016,753 "
tt0086250, 8.3 ," 878,560 "
tt0180093, 8.3 ," 870,303 "
tt0435761, 8.3 ," 865,196 "
tt0066921, 8.3 ," 855,780 "
tt0211915, 8.3 ," 775,268 "
tt0093058, 8.3 ," 766,369 "
tt0460649, 8.3 ," 707,632 "
tt0062622, 8.3 ," 693,656 "
tt0113277, 8.3 ," 687,213 "
tt1745960, 8.3 ," 620,512 "
tt0411008, 8.3 ," 574,530 "
tt0455275, 8.3 ," 558,842 "
tt0033467, 8.3 ," 454,373 "
tt0052357, 8.3 ," 414,581 "
tt0119698, 8.3 ," 412,731 "
tt0087843, 8.3 ," 364,508 "
tt1796960, 8.3 ," 352,153 "
tt2106476, 8.3 ," 346,755 "
tt0053125, 8.3 ," 337,406 "
tt0056592, 8.3 ," 324,910 "
tt0056172, 8.3 ," 304,221 "
tt0070735, 8.3 ," 271,746 "
tt0045152, 8.3 ," 251,769 "
tt1832382, 8.3 ," 251,714 "
tt0986264, 8.3 ," 200,403 "
tt0053604, 8.3 ," 188,928 "
tt1255953, 8.3 ," 187,414 "
tt0904208, 8.3 ," 185,332 "
tt0017136, 8.3 ," 179,914 "
tt0040522, 8.3 ," 169,443 "
tt0022100, 8.3 ," 163,380 "
tt0036775, 8.3 ," 162,406 "
tt0118276, 8.3 ," 153,816 "
tt3647998, 8.3 ," 144,287 "
tt2632424, 8.3 ," 142,444 "
tt10698680, 8.3 ," 141,606 "
tt0012349, 8.3 ," 130,746 "
tt0496424, 8.3 ," 128,546 "
tt10295212, 8.3 ," 125,892 "
tt13146488, 8.3 ," 124,967 "
tt0374463, 8.3 ," 118,562 "
tt1637727, 8.3 ," 117,798 "
tt2234222, 8.3 ," 114,223 "
tt2699128, 8.3 ," 106,182 "
tt15327088, 8.3 ," 97,338 "
tt2249007, 8.3 ," 90,702 "
tt0044741, 8.3 ," 83,279 "
tt0055031, 8.3 ," 81,171 "
tt12590266, 8.3 ," 63,230 "
tt0866442, 8.3 ," 61,808 "
tt0445114, 8.3 ," 59,020 "
tt1344204, 8.3 ," 55,950 "
tt0108598, 8.3 ," 55,853 "
tt0060345, 8.3 ," 55,335 "
tt11198336, 8.3 ," 55,045 "
tt2166834, 8.3 ," 54,336 "
tt1699748, 8.3 ," 54,194 "
tt0383126, 8.3 ," 53,908 "
tt1480684, 8.3 ," 50,768 "
tt0220880, 8.3 ," 48,504 "
tt12327578, 8.3 ," 48,369 "
tt0115147, 8.3 ," 47,725 "
tt1598754, 8.3 ," 46,213 "
tt3655448, 8.3 ," 46,060 "
tt3358020, 8.3 ," 43,696 "
tt3417422, 8.3 ," 42,913 "
tt0059026, 8.3 ," 41,043 "
tt20256528, 8.3 ," 39,648 "
tt1466074, 8.3 ," 39,127 "
tt0187636, 8.3 ," 38,926 "
tt14664414, 8.3 ," 38,283 "
tt1836037, 8.3 ," 38,002 "
tt1942683, 8.3 ," 37,472 "
tt1416765, 8.3 ," 36,564 "
tt0874936, 8.3 ," 34,757 "
tt3636060, 8.3 ," 34,221 "
tt1702042, 8.3 ," 33,583 "
tt3658012, 8.3 ," 32,621 "
tt22074164, 8.3 ," 30,861 "
tt3846626, 8.3 ," 29,478 "
tt15469618, 8.3 ," 28,113 "
tt0110057, 8.3 ," 27,359 "
tt0381798, 8.3 ," 27,296 "
tt10810424, 8.3 ," 27,292 "
tt2183404, 8.3 ," 27,096 "
tt1942613, 8.3 ," 27,093 "
tt1054727, 8.3 ," 26,939 "
tt1245104, 8.3 ," 25,239 "
tt0485842, 8.3 ," 24,642 "
tt3012698, 8.3 ," 24,620 "
tt0466460, 8.3 ," 24,563 "
tt1981558, 8.3 ," 24,245 "
tt1232250, 8.3 ," 23,982 "
tt0084868, 8.3 ," 23,857 "
tt1409055, 8.3 ," 23,765 "
tt1232252, 8.3 ," 23,432 "
tt10244600, 8.3 ," 23,032 "
tt13778978, 8.3 ," 22,489 "
tt12981674, 8.3 ," 22,220 "
tt14192814, 8.3 ," 21,927 "
tt0780362, 8.3 ," 21,805 "
tt2396135, 8.3 ," 21,770 "
tt3668162, 8.3 ," 21,514 "
tt0042804, 8.3 ," 21,370 "
tt0037674, 8.3 ," 20,648 "
tt13776690, 8.3 ," 20,591 "
tt1632479, 8.3 ," 20,470 "
tt0058888, 8.3 ," 20,274 "
tt0376127, 8.3 ," 19,974 "
tt0948103, 8.3 ," 19,848 "
tt0207275, 8.3 ," 19,652 "
tt0110081, 8.3 ," 19,593 "
tt11171954, 8.3 ," 19,135 "
tt0050634, 8.3 ," 18,851 "
tt0179552, 8.3 ," 18,719 "
tt0835434, 8.3 ," 17,879 "
tt0839188, 8.3 ," 17,598 "
tt0160904, 8.3 ," 17,366 "
tt13899566, 8.3 ," 16,901 "
tt0048452, 8.3 ," 16,780 "
tt0195231, 8.3 ," 16,047 "
tt1626038, 8.3 ," 15,760 "
tt0062759, 8.3 ," 15,585 "
tt1279972, 8.3 ," 15,445 "
tt10214826, 8.3 ," 15,390 "
tt0048956, 8.3 ," 15,317 "
tt13391710, 8.3 ," 15,111 "
tt3333828, 8.3 ," 14,537 "
tt2955786, 8.3 ," 14,453 "
tt0085743, 8.3 ," 14,446 "
tt2990156, 8.3 ," 14,270 "
tt14479078, 8.3 ," 14,240 "
tt3005840, 8.3 ," 14,113 "
tt1685471, 8.3 ," 13,968 "
tt0103376, 8.3 ," 13,697 "
tt3521134, 8.3 ," 13,507 "
tt0061847, 8.3 ," 13,473 "
tt1804267, 8.3 ," 13,397 "
tt0072783, 8.3 ," 12,948 "
tt0060584, 8.3 ," 12,939 "
tt0361256, 8.3 ," 12,931 "
tt12312450, 8.3 ," 12,742 "
tt2358592, 8.3 ," 12,738 "
tt3210258, 8.3 ," 12,663 "
tt10655678, 8.3 ," 12,606 "
tt1421373, 8.3 ," 12,583 "
tt2931446, 8.3 ," 12,118 "
tt1467635, 8.3 ," 11,832 "
tt0101985, 8.3 ," 11,786 "
tt14075350, 8.3 ," 11,633 "
tt13062136, 8.3 ," 11,604 "
tt0252619, 8.3 ," 11,461 "
tt11290880, 8.3 ," 11,442 "
tt4000782, 8.3 ," 11,322 "
tt0337898, 8.3 ," 11,172 "
tt2126154, 8.3 ," 11,140 "
tt0139876, 8.3 ," 10,999 "
tt2877108, 8.3 ," 10,924 "
tt2006421, 8.3 ," 10,844 "
tt0050051, 8.3 ," 10,744 "
tt15732324, 8.3 ," 10,649 "
tt20449048, 8.3 ," 10,551 "
tt0179955, 8.3 ," 10,415 "
tt0051189, 8.3 ," 10,301 "
tt0442632, 8.3 ," 10,258 "
tt0974077, 8.3 ," 10,232 "
tt0362192, 8.3 ," 10,226 "
tt2112999, 8.3 ," 10,165 "
tt0372784, 8.2 ," 1,524,837 "
tt0993846, 8.2 ," 1,492,747 "
tt1130884, 8.2 ," 1,384,463 "
tt0266697, 8.2 ," 1,152,547 "
tt0434409, 8.2 ," 1,149,639 "
tt0120382, 8.2 ," 1,136,653 "
tt0266543, 8.2 ," 1,078,207 "
tt0107290, 8.2 ," 1,027,931 "
tt0167404, 8.2 ," 1,019,939 "
tt0477348, 8.2 ," 1,015,876 "
tt0268978, 8.2 ," 958,797 "
tt0095016, 8.2 ," 909,026 "
tt0208092, 8.2 ," 882,222 "
tt0075314, 8.2 ," 878,250 "
tt0898266, 8.2 ," 837,091 "
tt10872600, 8.2 ," 822,007 "
tt0097576, 8.2 ," 787,775 "
tt0457430, 8.2 ," 686,061 "
tt0469494, 8.2 ," 613,961 "
tt0119488, 8.2 ," 598,552 "
tt0071853, 8.2 ," 556,308 "
tt0112641, 8.2 ," 541,889 "
tt0084787, 8.2 ," 444,386 "
tt0105695, 8.2 ," 424,537 "
tt0347149, 8.2 ," 420,116 "
tt0363163, 8.2 ," 365,427 "
tt0182576, 8.2 ," 353,733 "
tt0071315, 8.2 ," 338,040 "
tt0031381, 8.2 ," 325,257 "
tt0053291, 8.2 ," 275,635 "
tt0059578, 8.2 ," 265,692 "
tt0057115, 8.2 ," 251,754 "
tt0080678, 8.2 ," 250,491 "
tt1305806, 8.2 ," 216,027 "
tt1196946, 8.2 ," 193,128 "
tt0046912, 8.2 ," 182,656 "
tt10272386, 8.2 ," 174,643 "
tt0042876, 8.2 ," 174,586 "
tt2431438, 8.2 ," 159,093 "
tt0934814, 8.2 ," 143,323 "
tt0212671, 8.2 ," 137,524 "
tt0238784, 8.2 ," 137,413 "
tt1358522, 8.2 ," 136,598 "
tt0042192, 8.2 ," 135,212 "
tt0089881, 8.2 ," 130,991 "
tt0040897, 8.2 ," 129,177 "
tt0055630, 8.2 ," 127,240 "
tt2628232, 8.2 ," 127,167 "
tt2375692, 8.2 ," 109,135 "
tt0206512, 8.2 ," 105,980 "
tt1548850, 8.2 ," 104,718 "
tt1954470, 8.2 ," 100,171 "
tt0367110, 8.2 ," 94,375 "
tt0840196, 8.2 ," 89,425 "
tt0106004, 8.2 ," 89,274 "
tt0476735, 8.2 ," 89,234 "
tt1561755, 8.2 ," 87,421 "
tt1562872, 8.2 ," 82,482 "
tt0118849, 8.2 ," 77,739 "
tt1645089, 8.2 ," 77,395 "
tt2125608, 8.2 ," 70,855 "
tt2356180, 8.2 ," 70,329 "
tt11032374, 8.2 ," 66,852 "
tt0046268, 8.2 ," 63,956 "
tt0434665, 8.2 ," 62,761 "
tt3487382, 8.2 ," 60,059 "
tt0019254, 8.2 ," 58,101 "
tt3609352, 8.2 ," 54,978 "
tt4047038, 8.2 ," 54,935 "
tt0015324, 8.2 ," 53,546 "
tt0000417, 8.2 ," 53,119 "
tt10431500, 8.2 ," 52,573 "
tt2235759, 8.2 ," 50,063 "
tt0088526, 8.2 ," 44,730 "
tt11712058, 8.2 ," 40,525 "
tt0035446, 8.2 ," 40,444 "
tt0085809, 8.2 ," 40,126 "
tt2375605, 8.2 ," 39,694 "
tt15501640, 8.2 ," 39,254 "
tt1620933, 8.2 ," 37,236 "
tt3061046, 8.2 ," 37,236 "
tt1073507, 8.2 ," 36,028 "
tt0056119, 8.2 ," 35,885 "
tt0048473, 8.2 ," 35,871 "
tt0096684, 8.2 ," 34,793 "
tt2388725, 8.2 ," 34,653 "
tt11815682, 8.2 ," 34,404 "
tt11609042, 8.2 ," 33,475 "
tt0071411, 8.2 ," 32,278 "
tt1278469, 8.2 ," 31,508 "
tt0065234, 8.2 ," 30,324 "
tt20723374, 8.2 ," 29,500 "
tt12920838, 8.2 ," 29,101 "
tt3877200, 8.2 ," 28,743 "
tt3845892, 8.2 ," 28,464 "
tt14218830, 8.2 ," 28,086 "
tt1054726, 8.2 ," 27,404 "
tt0045274, 8.2 ," 27,127 "
tt1235547, 8.2 ," 26,909 "
tt0495212, 8.2 ," 25,180 "
tt0046478, 8.2 ," 24,811 "
tt1637574, 8.2 ," 24,661 "
tt1232251, 8.2 ," 24,092 "
tt0049902, 8.2 ," 23,878 "
tt3689498, 8.2 ," 23,678 "
tt13138834, 8.2 ," 23,290 "
tt0379632, 8.2 ," 23,201 "
tt0251439, 8.2 ," 23,186 "
tt0883772, 8.2 ," 23,009 "
tt11639414, 8.2 ," 22,804 "
tt1683089, 8.2 ," 22,440 "
tt1615554, 8.2 ," 22,248 "
tt0908454, 8.2 ," 21,635 "
tt0100234, 8.2 ," 21,585 "
tt2379308, 8.2 ," 20,956 "
tt0105929, 8.2 ," 20,804 "
tt11398870, 8.2 ," 20,733 "
tt2581458, 8.2 ," 20,635 "
tt0060550, 8.2 ," 20,606 "
tt0054248, 8.2 ," 20,337 "
tt0108906, 8.2 ," 19,832 "
tt12197698, 8.2 ," 19,544 "
tt13623580, 8.2 ," 18,942 "
tt0106052, 8.2 ," 18,594 "
tt1332128, 8.2 ," 18,552 "
tt0041154, 8.2 ," 18,237 "
tt0070233, 8.2 ," 17,665 "
tt0117293, 8.2 ," 17,548 "
tt13439668, 8.2 ," 17,291 "
tt11950082, 8.2 ," 17,124 "
tt1988386, 8.2 ," 17,112 "
tt2181831, 8.2 ," 17,013 "
tt11239552, 8.2 ," 16,829 "
tt0100332, 8.2 ," 16,809 "
tt0081059, 8.2 ," 16,727 "
tt14268898, 8.2 ," 16,652 "
tt0387736, 8.2 ," 16,606 "
tt0050371, 8.2 ," 16,563 "
tt1533435, 8.2 ," 16,432 "
tt19064880, 8.2 ," 16,311 "
tt1628065, 8.2 ," 16,096 "
tt1091909, 8.2 ," 16,056 "
tt0083505, 8.2 ," 15,887 "
tt0983983, 8.2 ," 15,847 "
tt0084701, 8.2 ," 15,771 "
tt12187038, 8.2 ," 15,717 "
tt0103352, 8.2 ," 15,667 "
tt11979940, 8.2 ," 15,577 "
tt2218988, 8.2 ," 15,405 "
tt14674086, 8.2 ," 15,216 "
tt1913273, 8.2 ," 15,094 "
tt2396224, 8.2 ," 15,056 "
tt22373148, 8.2 ," 14,818 "
tt2842418, 8.2 ," 14,668 "
tt3469052, 8.2 ," 14,570 "
tt13801574, 8.2 ," 14,338 "
tt0450392, 8.2 ," 14,272 "
tt0471571, 8.2 ," 14,124 "
tt2051178, 8.2 ," 14,063 "
tt0023042, 8.2 ," 14,021 "
tt1928116, 8.2 ," 13,973 "
tt3086098, 8.2 ," 13,849 "
tt1180583, 8.2 ," 13,746 "
tt0092379, 8.2 ," 13,467 "
tt2521182, 8.2 ," 13,446 "
tt0058805, 8.2 ," 13,274 "
tt3824148, 8.2 ," 13,161 "
tt10655676, 8.2 ," 12,973 "
tt1804272, 8.2 ," 12,921 "
tt1708446, 8.2 ," 12,618 "
tt3569782, 8.2 ," 12,496 "
tt1804273, 8.2 ," 12,493 "
tt1334722, 8.2 ," 12,345 "
tt3810192, 8.2 ," 12,338 "
tt1323508, 8.2 ," 12,320 "
tt0170817, 8.2 ," 12,085 "
tt0111341, 8.2 ," 12,017 "
tt16227240, 8.2 ," 11,966 "
tt3455224, 8.2 ," 11,957 "
tt0346369, 8.2 ," 11,856 "
tt0056512, 8.2 ," 11,826 "
tt22297578, 8.2 ," 11,818 "
tt10166580, 8.2 ," 11,679 "
tt13707622, 8.2 ," 11,607 "
tt1361566, 8.2 ," 11,400 "
tt0816397, 8.2 ," 11,024 "
tt0052600, 8.2 ," 10,973 "
tt0197159, 8.2 ," 10,730 "
tt1008108, 8.2 ," 10,710 "
tt1773185, 8.2 ," 10,638 "
tt2471502, 8.2 ," 10,468 "
tt2348803, 8.2 ," 10,361 "
tt1138475, 8.2 ," 10,308 "
tt23037654, 8.2 ," 10,301 "
tt1506437, 8.2 ," 10,234 "
tt0058604, 8.2 ," 10,156 "
tt1178522, 8.2 ," 10,126 "
tt0071042, 8.2 ," 10,119 "
tt0325980, 8.1 ," 1,167,594 "
tt1392190, 8.1 ," 1,042,294 "
tt1520211, 8.1 ," 1,040,262 "
tt0264464, 8.1 ," 1,039,719 "
tt2267998, 8.1 ," 1,022,255 "
tt0198781, 8.1 ," 943,866 "
tt1201607, 8.1 ," 911,973 "
tt0088247, 8.1 ," 895,556 "
tt2278388, 8.1 ," 852,087 "
tt0118715, 8.1 ," 834,658 "
tt3315342, 8.1 ," 798,883 "
tt0083658, 8.1 ," 796,538 "
tt1205489, 8.1 ," 795,486 "
tt0382932, 8.1 ," 781,095 "
tt0892769, 8.1 ," 771,022 "
tt1392214, 8.1 ," 762,634 "
tt2096673, 8.1 ," 748,399 "
tt2024544, 8.1 ," 721,928 "
tt0117951, 8.1 ," 706,587 "
tt0405159, 8.1 ," 704,982 "
tt0116282, 8.1 ," 699,133 "
tt0758758, 8.1 ," 640,324 "
tt0073195, 8.1 ," 635,101 "
tt0075148, 8.1 ," 606,176 "
tt0120735, 8.1 ," 599,955 "
tt2119532, 8.1 ," 561,167 "
tt0097165, 8.1 ," 517,776 "
tt1979320, 8.1 ," 496,609 "
tt1895587, 8.1 ," 487,001 "
tt1291584, 8.1 ," 485,641 "
tt1454029, 8.1 ," 477,008 "
tt3170832, 8.1 ," 436,197 "
tt1950186, 8.1 ," 430,877 "
tt0070047, 8.1 ," 427,609 "
tt0091763, 8.1 ," 426,819 "
tt0092005, 8.1 ," 423,051 "
tt0032138, 8.1 ," 414,615 "
tt0081398, 8.1 ," 367,028 "
tt0395169, 8.1 ," 364,385 "
tt0096283, 8.1 ," 358,660 "
tt0077416, 8.1 ," 349,679 "
tt4052886, 8.1 ," 340,792 "
tt13443470, 8.1 ," 329,315 "
tt0112471, 8.1 ," 325,160 "
tt2372162, 8.1 ," 312,436 "
tt1028532, 8.1 ," 298,864 "
tt0381681, 8.1 ," 277,478 "
tt0059742, 8.1 ," 247,719 "
tt0245712, 8.1 ," 247,228 "
tt0052618, 8.1 ," 246,993 "
tt0050212, 8.1 ," 227,509 "
tt0129167, 8.1 ," 213,880 "
tt0452046, 8.1 ," 209,946 "
tt3011894, 8.1 ," 207,965 "
tt0353969, 8.1 ," 200,439 "
